ROW_ID,SUBJECT_ID,GENDER,DOB,DOD,DOD_HOSP,DOD_SSN,EXPIRE_FLAG,GENDER_CODE
1011267,6555,F,2079-12-16,2167-01-01 00:00:00,UNKNOWN,551-96-8490,1,0
4202037,15618,M,2085-03-09,UNKNOWN,UNKNOWN,018-41-2911,0,1
11068480,15713,M,2150-12-30,2157-03-21 00:00:00,UNKNOWN,296-99-5020,1,1
1142400,15938,M,2147-04-24,UNKNOWN,UNKNOWN,565-34-0203,0,1
13409641,12058,F,2015-11-30,UNKNOWN,UNKNOWN,399-64-4157,0,0
3925567,30185,F,2083-05-09,2135-08-04 00:00:00,2177-09-05 00:00:00,838-12-3620,0,0
11764451,326,F,2156-06-03,UNKNOWN,UNKNOWN,372-35-5148,0,1
34445,27348,M,2132-10-12,UNKNOWN,2174-08-16 00:00:00,151-61-1885,0,0
15830675,24949,F,1919-03-22,UNKNOWN,UNKNOWN,824-12-8820,0,0
7518516,68268,F,2105-07-22,UNKNOWN,UNKNOWN,775-08-7073,0,0
15290813,32367,M,2071-09-07,2147-07-04 00:00:00,UNKNOWN,248-07-2450,0,0
11960735,1298,F,2093-12-21,UNKNOWN,UNKNOWN,189-57-5485,0,1
7611017,14649,M,2024-06-09,UNKNOWN,UNKNOWN,366-89-2165,1,1
16527755,17419,M,2164-04-22,UNKNOWN,UNKNOWN,208-49-2451,0,1
15705729,63383,F,1990-08-19,UNKNOWN,UNKNOWN,053-18-1051,0,0
987303,16382,F,2169-06-02,UNKNOWN,UNKNOWN,293-95-9422,0,0
14020053,88533,F,2032-09-07,2188-08-20 00:00:00,2164-12-06 00:00:00,309-45-3523,1,0
9989575,17987,M,2155-11-20,UNKNOWN,UNKNOWN,484-56-0399,0,1
6057617,81556,M,2077-04-04,2140-01-21 00:00:00,UNKNOWN,089-24-3714,1,1
8852310,3648,M,2029-06-17,UNKNOWN,2122-02-23 00:00:00,856-05-0399,1,1
9852215,28299,F,2149-01-07,UNKNOWN,UNKNOWN,731-16-0654,0,0
5995942,12464,M,2055-02-19,UNKNOWN,UNKNOWN,040-58-7279,0,1
13575761,943,F,2106-10-27,UNKNOWN,UNKNOWN,806-43-3102,0,0
12734240,28817,M,2049-12-17,UNKNOWN,UNKNOWN,389-17-3151,0,1
11729181,27386,M,2058-03-08,UNKNOWN,UNKNOWN,509-23-8163,0,1
5322063,27118,F,2100-04-30,2190-11-05 00:00:00,2113-09-20 00:00:00,553-06-1949,1,0
14227821,12971,M,2093-07-20,UNKNOWN,2143-04-26 00:00:00,805-61-7021,1,0
13188377,28229,M,2101-01-09,2176-04-05 00:00:00,UNKNOWN,409-74-8617,0,1
12880476,27189,F,2147-06-05,UNKNOWN,2126-03-05 00:00:00,174-67-6438,0,1
12540058,3933,M,1996-04-03,2139-04-20 00:00:00,UNKNOWN,722-59-0141,1,0
10047016,54355,M,2088-01-31,UNKNOWN,UNKNOWN,496-87-8914,0,1
8732950,23585,F,2141-10-11,UNKNOWN,UNKNOWN,590-62-6952,0,0
12598881,26906,M,2078-06-02,UNKNOWN,2136-02-19 00:00:00,496-17-0316,0,0
10423926,16748,F,2129-07-07,UNKNOWN,2146-01-25 00:00:00,077-04-9927,0,0
5104855,62634,M,2105-12-03,2187-01-27 00:00:00,2108-03-09 00:00:00,771-40-2248,0,1
11222620,10886,M,2150-09-11,UNKNOWN,UNKNOWN,389-69-6682,0,1
8132595,12540,M,2075-04-26,UNKNOWN,UNKNOWN,559-23-6075,0,1
16758765,13371,F,2090-09-23,UNKNOWN,UNKNOWN,487-83-4244,0,1
8814270,1542,M,2022-11-25,UNKNOWN,2105-06-12 00:00:00,112-70-5398,0,1
7216183,52412,M,2120-07-08,UNKNOWN,UNKNOWN,324-71-0969,0,1
2238722,58593,M,2041-11-08,2120-07-21 00:00:00,UNKNOWN,279-61-4868,1,0
4389421,69956,M,2135-07-19,UNKNOWN,UNKNOWN,561-09-7144,1,1
7368379,11704,M,2068-02-04,2148-05-04 00:00:00,UNKNOWN,338-12-0619,0,1
5698390,26142,F,2039-08-29,UNKNOWN,UNKNOWN,745-14-7355,0,0
4139391,8634,F,2084-06-07,UNKNOWN,UNKNOWN,802-52-9426,0,1
3648758,10748,F,2128-03-27,2177-10-29 00:00:00,2199-01-14 00:00:00,575-79-6253,1,1
10585687,69186,M,2120-04-16,2123-08-06 00:00:00,UNKNOWN,806-97-4193,0,0
7405783,20974,M,2006-02-25,2120-06-08 00:00:00,UNKNOWN,386-26-2160,0,1
5336677,94105,M,2095-04-09,2198-12-02 00:00:00,UNKNOWN,475-80-2778,0,1
12459751,2011,M,2078-05-18,UNKNOWN,UNKNOWN,402-18-8502,1,1
14803631,61856,F,2147-04-07,UNKNOWN,UNKNOWN,278-55-2575,0,1
4761548,2046,F,2098-05-01,UNKNOWN,2200-06-15 00:00:00,422-11-2761,1,0
1481455,11342,M,2112-06-23,2167-04-18 00:00:00,UNKNOWN,076-79-1240,1,1
5908059,5613,F,2186-01-29,UNKNOWN,UNKNOWN,178-94-1841,0,1
4237796,12319,M,2065-02-26,2179-07-21 00:00:00,2178-09-04 00:00:00,717-09-1220,1,0
12350740,20707,M,2045-11-11,2190-10-10 00:00:00,UNKNOWN,419-23-4988,1,1
4246963,32635,M,1956-09-20,UNKNOWN,UNKNOWN,738-59-3081,0,1
297412,59819,F,2156-08-31,UNKNOWN,2144-03-27 00:00:00,892-75-4368,0,0
7691787,10811,M,2064-05-29,UNKNOWN,UNKNOWN,406-72-1334,0,1
9278666,30136,F,2123-02-22,UNKNOWN,UNKNOWN,343-68-5580,0,0
4664201,15336,M,2199-04-11,UNKNOWN,UNKNOWN,368-34-8133,0,0
8974353,28440,M,2161-02-28,UNKNOWN,UNKNOWN,674-16-9433,0,1
2088024,25449,M,2142-12-27,2174-10-10 00:00:00,2196-12-03 00:00:00,532-30-0546,1,1
14253700,16376,F,2094-01-01,UNKNOWN,UNKNOWN,054-95-8482,1,1
10093113,5664,M,2112-06-12,UNKNOWN,UNKNOWN,543-08-7417,0,1
6061960,24159,F,2050-07-18,2171-05-05 00:00:00,2182-08-12 00:00:00,131-91-3020,1,1
4237366,5850,M,2120-07-30,UNKNOWN,UNKNOWN,789-31-5706,0,1
1781025,86677,F,2127-03-16,2111-01-12 00:00:00,UNKNOWN,632-96-7655,1,0
15856212,56187,M,2170-07-04,2137-03-24 00:00:00,UNKNOWN,749-94-5541,0,1
1345566,88140,M,1979-07-05,2159-01-12 00:00:00,UNKNOWN,327-73-5078,0,1
15585842,72016,M,2107-09-23,2129-12-01 00:00:00,UNKNOWN,616-27-0801,0,1
4045559,66841,M,2118-10-20,UNKNOWN,UNKNOWN,320-04-2235,0,1
13311046,86583,M,2066-12-08,UNKNOWN,UNKNOWN,318-08-3467,0,1
9584633,70373,M,2118-04-09,UNKNOWN,UNKNOWN,554-11-2341,0,1
16019372,85160,F,2101-04-16,UNKNOWN,UNKNOWN,429-34-1023,0,1
3073822,50750,F,2063-08-08,UNKNOWN,UNKNOWN,392-35-5259,0,1
103826,876,M,2103-01-14,2161-09-22 00:00:00,UNKNOWN,033-10-3326,1,1
10129947,22811,F,2082-02-13,UNKNOWN,UNKNOWN,646-93-6278,0,0
6514227,29436,F,1903-09-04,UNKNOWN,UNKNOWN,273-30-0407,0,0
6140262,2302,F,1913-02-09,2134-07-09 00:00:00,2113-04-19 00:00:00,004-49-7071,1,0
11384990,96747,F,2091-04-05,UNKNOWN,UNKNOWN,129-36-1968,0,0
5733077,40253,M,2061-11-30,2191-01-27 00:00:00,UNKNOWN,454-33-1607,0,0
5416741,16248,M,2101-03-28,UNKNOWN,UNKNOWN,807-02-1065,0,1
14668917,856,M,2172-04-25,UNKNOWN,UNKNOWN,450-07-8265,0,1
10471190,29603,M,2162-03-30,UNKNOWN,UNKNOWN,516-68-7760,1,0
10414934,407,F,2163-05-11,UNKNOWN,UNKNOWN,513-50-4312,0,0
1093903,70864,M,1879-06-10,2106-04-18 00:00:00,2108-01-11 00:00:00,512-71-4187,1,0
15936730,12838,M,1962-03-16,2144-04-03 00:00:00,2138-06-11 00:00:00,853-08-1342,1,0
8003671,52136,F,2068-06-09,UNKNOWN,2114-09-28 00:00:00,798-61-6983,0,0
16385504,11305,F,2193-05-26,UNKNOWN,UNKNOWN,459-95-1078,0,1
9279254,50537,M,2047-07-03,2139-02-15 00:00:00,2162-04-09 00:00:00,859-31-5335,0,1
16112440,30914,M,2118-07-09,UNKNOWN,UNKNOWN,858-21-7093,0,1
